Player_Id,Year,Rnd,Pick,Tm,Player,Pos,Position Standard,First4AV,Age,To,AP1,PB,St,CarAV,DrAV,G,Cmp,Pass_Att,Pass_Yds,Pass_TD,Pass_Int,Rush_Att,Rush_Yds,Rush_TDs,Rec,Rec_Yds,Rec_Tds,Tkl,Def_Int,Sk,College/Univ,
JackCe20,1991,8,205,DET,Cedric Jackson,RB,RB,0,23,1991,0,0,0,0,0,8,,,,,,17,55,0,1,-2,0,,,TCU,,
,1991,8,206,MIN,Reggie Johnson,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,,
CartMa20,1991,8,207,TAM,Marty Carter,DB,DB,25,21,2001,0,0,9,43,12,161,,,,,,,,,1,21,0,13,6,Middle Tenn. St.,,
,1991,8,208,IND,Tim Bruton,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,,
EvanSc20,1991,8,209,PHO,Scott Evans,DE,DE,0,23,1991,0,0,0,0,0,1,,,,,,,,,,,,,,Oklahoma,,
WainFr00,1991,8,210,NOR,Frank Wainright,TE,TE,2,23,2000,0,0,0,2,2,121,,,,,,,,,11,148,1,,,Northern Colorado,,
DingMi00,1991,8,211,CIN,Mike Dingle,RB,RB,1,22,1991,0,0,0,1,1,8,,,,,,21,91,0,5,23,1,,,South Carolina,,
,1991,8,212,PIT,Dean Dingman,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,,
JoneBr20,1991,8,213,RAI,Brian Jones,LB,LB,5,23,1998,0,0,1,7,,44,,,,,,,,,,,,,1,Texas,,
BrowGa00,1991,8,214,HOU,Gary Brown,RB,RB,17,22,1999,0,0,3,27,15,99,,,,,,1032,4300,21,84,631,3,,,Penn St.,,
SpenJi21,1991,8,215,WAS,Jimmy Spencer,DB,DB,23,22,2003,0,0,4,33,,177,,,,,,,,,,,,26,1,Florida,,
KowaSc20,1991,8,216,PHI,Scott Kowalkowski,LB,LB,4,23,2001,0,0,0,8,1,158,,,,,,,,,,,,1,1,Notre Dame,,
,1991,8,217,CHI,Larry Horton,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Texas A&M,,
DohrTo20,1991,8,218,KAN,Tom Dohring,T,T,1,23,1992,0,0,0,1,1,3,,,,,,,,,,,,,,Michigan,,
,1991,8,219,RAI,Todd Woulard,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Alabama A&M,,
,1991,8,220,MIA,Roland Smith,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),,
HargTo00,1991,8,221,SFO,Tony Hargain,WR,WR,2,23,1992,0,0,0,2,,12,,,,,,,,,17,205,0,,,Oregon,,
LambBr00,1991,8,222,BUF,Brad Lamb,WR,WR,2,23,1993,0,0,0,2,2,8,,,,,,,,,7,139,0,,,Anderson (IN),,
McGrLa21,1991,8,223,NYG,Lamar McGriggs,DB,DB,10,23,1994,0,0,1,9,5,57,,,,,,,,,,,,2,,West. Illinois,,
,1991,9,224,NWE,O'Neil Glenn,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Maryland,,
,1991,9,225,CLE,Raymond Irvin,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Central Florida,,
LogaEr20,1991,9,226,ATL,Ernie Logan,NT,DT,6,23,2000,0,0,2,27,1,119,,,,,,,,,,,,,11,East Carolina,,
,1991,9,227,DEN,Don Gibson,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,USC,,
FielJe20,1991,9,228,RAM,Jeff Fields,DT,DT,0,24,1995,0,0,0,0,,2,,,,,,,,,,,,,,Arkansas St.,,
,1991,9,229,GNB,Dean Witkowski,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,North Dakota,,
,1991,9,230,SDG,Andy Katoa,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Southern Oregon,,
MilbDa20,1991,9,231,DET,Darryl Milburn,DE,DE,0,22,1991,0,0,0,0,0,2,,,,,,,,,,,,,,Grambling St.,,
,1991,9,232,MIN,Gerald Hudson,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,,
,1991,9,233,TAM,Treamelle Taylor,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Nevada,,
,1991,9,234,NYJ,Paul Glonek,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,,
MaysDa20,1991,9,235,DAL,Damon Mays,WR,WR,0,23,1993,0,0,0,0,,2,,,,,,,,,,,,,,Missouri,,
GrifHo00,1991,9,236,IND,Howard Griffith,RB,RB,5,23,2000,0,0,5,8,,121,,,,,,121,351,3,122,844,9,,,Illinois,,
,1991,9,237,NOR,Anthony Wallace,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,California,,
McGoBr20,1991,9,238,PIT,Bruce McGonnigal,TE,TE,0,23,1991,0,0,0,0,,2,,,,,,,,,,,,,,Virginia,,
,1991,9,239,CLE,Shawn Wiggins,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Wyoming,,
JeffSh00,1991,9,240,HOU,Shawn Jefferson,WR,WR,22,22,2003,0,0,7,53,,195,,,,,,15,146,0,470,7023,29,,,Central Florida,,
GarrSh20,1991,9,241,CIN,Shane Garrett,WR,WR,0,23,1991,0,0,0,0,0,4,,,,,,,,,3,32,0,,,Texas A&M,,
WeatCh20,1991,9,242,PHI,Chuck Weatherspoon,RB,RB,0,23,1991,0,0,0,0,,4,,,,,,,,,,,,,,Houston,,
,1991,9,243,WAS,Charles Bell,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Baylor,,
,1991,9,244,KAN,Robbie Keen,K,K,0,,,0,0,0,,,,,,,,,,,,,,,,,California,,
StonMi21,1991,9,245,CHI,Mike Stonebreaker,LB,LB,1,24,1994,0,0,0,1,1,18,,,,,,,,,,,,,,Notre Dame,,
MillSc00,1991,9,246,MIA,Scott Miller,WR,WR,2,22,1996,0,0,0,3,3,55,,,,,,,,,21,274,1,,,UCLA,,
LewiTa20,1991,9,247,RAI,Tahaun Lewis,DB,DB,1,23,1992,0,0,0,1,,9,,,,,,,,,,,,,,Nebraska,,
RiddLo20,1991,9,248,SFO,Louis Riddick,DB,DB,5,22,1998,0,0,0,6,,94,,,,,,,,,1,25,0,,2,Pittsburgh,,
MaddMa20,1991,9,249,BUF,Mark Maddox,LB,LB,21,23,2000,0,0,3,22,20,111,,,,,,,,,,,,2,2.5,Northern Michigan,,
,1991,9,250,NYG,Jerry Bouldin,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Mississippi St.,,
,1991,10,251,NWE,Randy Bethel,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),,
,1991,10,252,CLE,Brian Greenfield,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,Pittsburgh,,
,1991,10,253,DEN,Curtis Mayfield,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma St.,,
,1991,10,254,SDG,Ronald Poles,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,,
AndeHe20,1991,10,255,PHO,Herbie Anderson,DB,DB,0,22,1991,0,0,0,0,,1,,,,,,,,,,,,,,Texas A&M-Kingsville,,
,1991,10,256,ATL,Walter Sutton,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,SW Minnesota,,
,1991,10,257,SDG,Mike Heldt,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,Notre Dame,,
,1991,10,258,ATL,Pete Lucas,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Wisc-Stevens Point,,
,1991,10,259,MIN,Brady Pierce,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Wisconsin,,
,1991,10,260,TAM,Pat O'Hara,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,USC,,
,1991,10,261,NYJ,Al Baker,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Kentucky,,
,1991,10,262,GNB,Rapier Porter,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Ark-Pine Bluff,,
GianFr20,1991,10,263,IND,Frank Giannetti,NT,DT,0,23,1991,0,0,0,0,0,3,,,,,,,,,,,,,,Penn St.,,
LoveSe20,1991,10,264,DAL,Sean Love,G,G,1,23,1995,0,0,0,1,,19,,,,,,,,,,,,,,Penn St.,,
,1991,10,265,TAM,Hyland Hickson,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,,
,1991,10,266,SEA,Erik Ringoen,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Hofstra,,
,1991,10,267,HOU,Curtis Moore,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Kansas,,
,1991,10,268,CIN,Jim Lavin,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Georgia Tech,,
SoloAr20,1991,10,269,PIT,Ariel Solomon,C,C,3,23,1996,0,0,0,4,3,61,,,,,,,,,,,,,,Colorado,,
,1991,10,270,WAS,Cris Shale,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,Bowling Green,,
,1991,10,271,PHI,Eric Harmon,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,,
,1991,10,272,CHI,Tom Backes,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,Oklahoma,,
,1991,10,273,KAN,Eric Ramsey,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Auburn,,
GlovAn00,1991,10,274,RAI,Andrew Glover,TE,TE,7,24,2000,0,0,5,22,6,154,,,,,,,,,208,2478,24,,,Grambling St.,,
,1991,10,275,MIA,Michael Titley,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,,
,1991,10,276,SFO,Byron Holdbrooks,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,,
,1991,10,277,BUF,Tony De Lorenzo,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico St.,,
,1991,10,278,NYG,Luis Cristobal,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Miami (FL),,
,1991,11,279,NWE,Vince Moore,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Tennessee,,
JoneTo20,1991,11,280,CLE,Todd Jones,T,T,0,24,1993,0,0,0,0,,4,,,,,,,,,,,,,,Henderson St.,,
CrewTe20,1991,11,281,RAM,Terry Crews,LB,LB,2,23,1995,0,0,0,2,0,32,,,,,,,,,,,,,,West. Michigan,,
,1991,11,282,PHO,Nathan LaDuke,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,,
SimsJo20,1991,11,283,ATL,Joe Sims,T,T,14,22,1995,0,0,1,14,0,53,,,,,,,,,,,,,,Nebraska,,
MoorSh00,1991,11,284,DEN,Shawn Moore,QB,QB,1,23,1992,0,0,0,1,1,3,17,34,232,0,3,8,39,0,,,,,,Virginia,,
,1991,11,285,DET,Slip Watkins,KR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,LSU,,
CaesIv20,1991,11,286,MIN,Ivan Caesar,LB,LB,2,24,1991,0,0,0,2,2,14,,,,,,,,,,,,,,Boston Col.,,
,1991,11,287,TAM,Mike Sunvold,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,,
,1991,11,288,NYJ,Rocen Keeton,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,UCLA,,
,1991,11,289,GNB,J.J. Wierenga,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,Central Michigan,,
,1991,11,290,SDG,Joachim Weinberg,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Johnson C. Smith,,
,1991,11,291,DAL,Tony Boles,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Michigan,,
CrafJe20,1991,11,292,IND,Jerry Crafts,T,T,7,23,1998,0,0,0,10,,54,,,,,,,,,,,,,,Louisville,,
RossSc20,1991,11,293,NOR,Scott Ross,LB,LB,0,22,1991,0,0,0,0,0,4,,,,,,,,,,,,,,USC,,
,1991,11,294,HOU,James Smith,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Richmond,,
,1991,11,295,CIN,Chris Smith,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,BYU,,
,1991,11,296,PIT,Efrum Thomas,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Alabama,,
,1991,11,297,SEA,Tony Stewart,RB,RB,0,,,0,0,0,,,,,,,,,,,,,,,,,Iowa,,
FlorMi20,1991,11,298,PHI,Mike Flores,DE,DE,9,24,1995,0,0,1,9,8,61,,,,,,,,,,,,,7,Louisville,,
GullDa20,1991,11,299,WAS,David Gulledge,DB,DB,0,23,1992,0,0,0,0,0,4,,,,,,,,,,,,,,Jacksonville St.,,
OlivBo20,1991,11,300,KAN,Bobby Olive,WR,WR,0,22,1996,0,0,0,0,,2,,,,,,,,,,,,,,Ohio St.,,
,1991,11,301,CHI,Stacy Long,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Clemson,,
,1991,11,302,MIA,Ernie Rogers,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,California,,
,1991,11,303,NWE,Paul Alsbury,P,P,0,,,0,0,0,,,,,,,,,,,,,,,,,Texas St.,,
,1991,11,304,SFO,Bobby Slaughter,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Louisiana Tech,,
,1991,11,305,BUF,Dean Kirkland,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Washington,,
PopsTe00,1991,11,306,NYG,Ted Popson,TE,TE,10,25,1998,0,0,1,9,,68,,,,,,,,,103,980,8,,,Portland,,
EdwaTi20,1991,12,307,NWE,Tim Edwards,DT,DT,1,23,1992,0,0,0,1,1,14,,,,,,,,,,,,,1,Delta St.,,
,1991,12,308,CLE,Elijah Austin,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,North Carolina St.,,
,1991,12,309,PHO,Jeff Bridewell,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,California-Davis,,
ChriBo00,1991,12,310,ATL,Bob Christian,RB,RB,5,22,2002,0,0,7,21,18,135,,,,,,193,831,12,230,2048,7,,,Northwestern,,
PahuJe20,1991,12,311,RAM,Jeff Pahukoa,G,G,5,22,1996,0,0,0,7,4,59,,,,,,,,,,,,,,Washington,,
ThomEr00,1991,12,312,RAM,Ernie Thompson,RB,RB,1,21,1993,0,0,0,1,0,20,,,,,,13,37,0,6,68,1,,,Indiana,,
,1991,12,313,MIN,Darren Hughes,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Carson-Newman,,
ChamAl20,1991,12,314,TAM,Al Chamblee,LB,LB,3,22,1992,0,0,0,3,3,22,,,,,,,,,,,,,2,Virginia Tech,,
,1991,12,315,NYJ,Mark Hayes,T,T,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona St.,,
,1991,12,316,GNB,Linzy Collins,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Missouri,,
SamuCh20,1991,12,317,SDG,Chris Samuels,RB,RB,0,22,1991,0,0,0,0,0,3,,,,,,2,10,0,2,33,0,,,Texas,,
,1991,12,318,DET,Zeno Alexander,LB,LB,0,,,0,0,0,,,,,,,,,,,,,,,,,Arizona,,
,1991,12,319,IND,Rob Luedeke,C,C,0,,,0,0,0,,,,,,,,,,,,,,,,,Penn St.,,
BrowLa22,1991,12,320,DAL,Larry Brown,DB,DB,32,21,1998,0,0,5,30,29,95,,,,,,,,,,,,14,,TCU,,
,1991,12,321,NOR,Mark Drabczak,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,Minnesota,,
BennAn20,1991,12,322,CIN,Antoine Bennett,DB,DB,1,23,1992,0,0,0,1,1,14,,,,,,,,,,,,,,Florida A&M,,
BradJe20,1991,12,323,PIT,Jeff Brady,LB,LB,9,22,1999,0,0,3,28,1,115,,,,,,,,,,,,9,8.5,Kentucky,,
,1991,12,324,SEA,Ike Harris,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,South Carolina,,
JohnAl24,1991,12,325,HOU,Alex Johnson,WR,WR,0,23,1991,0,0,0,0,0,5,,,,,,,,,,,,,,Miami (FL),,
McCaKe00,1991,12,326,WAS,Keenan McCardell,WR,WR,20,21,2007,0,2,10,84,1,209,0,1,0,0,0,5,20,0,883,11373,63,,,UNLV,,
,1991,12,327,PHI,Darrell Beavers,DB,DB,0,,,0,0,0,,,,,,,,,,,,,,,,,Morehead St.,,
,1991,12,328,CHI,John Cook,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Washington,,
,1991,12,329,KAN,Ron Shipley,G,G,0,,,0,0,0,,,,,,,,,,,,,,,,,New Mexico,,
,1991,12,330,RAI,Dennis Johnson,WR,WR,0,,,0,0,0,,,,,,,,,,,,,,,,,Winston-Salem St.,,
,1991,12,331,MIA,Joe Brunson,DT,DT,0,,,0,0,0,,,,,,,,,,,,,,,,,Tenn-Chattanooga,,
,1991,12,332,SFO,Cliff Confer,DE,DE,0,,,0,0,0,,,,,,,,,,,,,,,,,Michigan St.,,
,1991,12,333,BUF,Stephen Clark,TE,TE,0,,,0,0,0,,,,,,,,,,,,,,,,,Texas,,
,1991,12,334,NYG,Larry Wanke,QB,QB,0,,,0,0,0,,,,,,,,,,,,,,,,,John Carroll,,
GeorJe00,1990,1,1,IND,Jeff George,QB,QB,33,22,2001,0,0,9,65,16,131,2298,3967,27602,154,113,168,307,2,,,,,,Illinois,,
ThomBl00,1990,1,2,NYJ,Blair Thomas,RB,RB,21,22,1995,0,0,3,20,18,64,1,1,16,1,0,533,2236,7,71,513,2,,,Penn St.,,
KennCo00,1990,1,3,SEA,Cortez Kennedy HOF,DT,DT,68,22,2000,3,8,8,100,100,167,,,,,,,,,,,,3,58,Miami (FL),,
McCaKe21,1990,1,4,TAM,Keith McCants,DE,DE,21,22,1995,0,0,2,21,15,88,,,,,,,,,,,,1,13.5,Alabama,,
SeauJu00,1990,1,5,SDG,Junior Seau HOF,LB,LB,62,21,2009,6,12,15,130,122,268,,,,,,,,,2,8,0,18,56.5,USC,,
CarrMa01,1990,1,6,CHI,Mark Carrier,DB,DB,46,22,2000,0,3,11,69,47,168,,,,,,,,,,,,32,,USC,,
WareAn00,1990,1,7,DET,Andre Ware,QB,QB,5,22,1993,0,0,0,5,5,14,83,161,1112,5,8,38,217,0,,,,,,Houston,,
SingCh20,1990,1,8,NWE,Chris Singleton,LB,LB,18,23,1996,0,0,4,26,10,90,,,,,,,,,,,,2,7,Arizona,,
WebbRi00,1990,1,9,MIA,Richmond Webb,T,T,67,23,2002,2,7,11,101,97,184,,,,,,,,,,,,,,Texas A&M,,
AgneRa20,1990,1,10,NWE,Ray Agnew,DT,DT,18,22,2000,0,0,7,42,13,157,,,,,,,,,,,,2,22.5,North Carolina St.,,
SmitAn20,1990,1,11,RAI,Anthony Smith,DE,DE,23,23,1997,0,0,3,27,27,98,,,,,,,,,,,,,57.5,Arizona,,
FranJa20,1990,1,12,CIN,James Francis,LB,LB,32,22,1999,0,0,9,45,45,143,,,,,,,,,,,,11,33.5,Baylor,,
SnowPe20,1990,1,13,KAN,Percy Snow,LB,LB,10,22,1993,0,0,1,10,9,40,,,,,,,,,,,,1,2,Michigan St.,,
TurnRe00,1990,1,14,NOR,Renaldo Turnbull,DE,DE,29,24,1997,1,1,3,38,37,120,,,,,,,,,,,,1,45.5,West Virginia,,
LathLa00,1990,1,15,HOU,Lamar Lathon,LB,LB,23,22,1998,0,1,6,50,19,115,,,,,,,,,,,,4,37.5,Houston,,
WillJa23,1990,1,16,BUF,James Williams,DB,DB,18,23,1996,0,0,2,17,12,70,,,,,,,,,,,,11,,Fresno St.,,
SmitEm00,1990,1,17,DAL,Emmitt Smith HOF,RB,RB,82,21,2004,4,8,14,129,127,226,1,1,21,1,0,4409,18355,164,515,3224,11,,,Florida,,
BennTo21,1990,1,18,GNB,Tony Bennett,DE,DE,31,23,1997,0,0,5,42,20,108,,,,,,,,,,,,,64.5,Mississippi,,
ThomDa01,1990,1,19,GNB,Darrell Thompson,RB,RB,17,22,1994,0,0,2,16,16,60,,,,,,464,1641,7,41,330,1,,,Minnesota,,
BrouSt00,1990,1,20,ATL,Steve Broussard,RB,RB,18,23,1998,0,0,1,22,12,121,0,1,0,0,0,578,2625,19,126,882,3,,,Washington St.,,
GreeEr00,1990,1,21,PIT,Eric Green,TE,TE,24,23,1999,0,2,6,32,21,120,,,,,,,,,362,4390,36,,,Liberty,,
SmitBe21,1990,1,22,PHI,Ben Smith,DB,DB,18,23,1996,0,0,3,17,12,57,,,,,,,,,,,,6,1,Georgia,,
BrosBe20,1990,1,23,RAM,Bern Brostek,C,C,24,24,1997,0,0,6,34,34,105,,,,,,,,,,,,,,Washington,,
HampRo00,1990,1,24,NYG,Rodney Hampton,RB,RB,47,21,1997,0,2,6,54,54,104,,,,,,1824,6897,49,174,1309,2,,,Georgia,,
CartDe00,1990,1,25,SFO,Dexter Carter,RB,RB,18,23,1996,0,0,1,18,18,100,,,,,,247,1042,5,61,656,2,,,Florida St.,,
WrigAl00,1990,2,26,DAL,Alexander Wright,WR,WR,13,23,1996,0,0,2,14,4,86,,,,,,6,42,0,101,1597,10,,,Auburn,,
ConnDa20,1990,2,27,ATL,Darion Conner,LB,LB,26,23,1997,0,0,6,32,17,114,,,,,,,,,,,,1,33,Jackson St.,,
RembRe00,1990,2,28,NYJ,Reggie Rembert,WR,WR,5,23,1993,0,0,0,5,,28,,,,,,,,,36,437,1,,,West Virginia,,
WoodTe20,1990,2,29,SEA,Terry Wooden,LB,LB,35,23,1998,0,0,9,50,41,120,,,,,,,,,,,,7,10,Syracuse,,
CobbRe00,1990,2,30,TAM,Reggie Cobb,RB,RB,29,22,1996,0,0,5,28,19,92,,,,,,1065,3743,25,123,949,2,,,Tennessee,,
ThomAn00,1990,2,31,PHO,Anthony Thompson,RB,RB,6,23,1992,0,0,0,6,5,37,0,1,0,0,0,251,831,6,14,74,0,,,Indiana,,
WashFr21,1990,2,32,CHI,Fred Washington,DT,DT,1,23,1990,0,0,0,1,1,11,,,,,,,,,,,,,,TCU,,
CoxxRo20,1990,2,33,CHI,Ron Cox,LB,LB,10,22,1997,0,0,2,20,19,113,,,,,,,,,,,,1,8,Fresno St.,,
BlacRo20,1990,2,34,SEA,Robert Blackmon,DB,DB,32,23,1998,0,0,8,44,39,135,,,,,,,,,,,,17,10.5,Baylor,,
OwenDa20,1990,2,35,DET,Dan Owens,DE,DE,24,23,1999,0,0,5,34,24,145,,,,,,,,,,,,2,33.5,USC,,
JohnAn00,1990,2,36,IND,Anthony Johnson,RB,RB,13,22,2000,0,0,3,32,12,159,0,2,0,0,1,816,2966,9,284,2422,7,,,Notre Dame,,
WallAa20,1990,2,37,RAI,Aaron Wallace,LB,LB,22,23,1998,0,0,2,22,22,102,,,,,,,,,,,,,21,Texas A&M,,
GreeHa00,1990,2,38,CIN,Harold Green,RB,RB,27,22,1998,0,1,6,40,30,124,,,,,,1151,4365,13,213,1644,4,,,South Carolina,,
SimsKe00,1990,2,39,MIA,Keith Sims,G,G,47,23,2000,0,3,9,69,59,142,,,,,,,,,1,9,0,,,Iowa St.,,
GrunTi20,1990,2,40,KAN,Tim Grunhard,C,C,37,22,2000,0,1,11,66,66,169,,,,,,,,,,,,,,Notre Dame,,
AlmxJe20,1990,2,41,HOU,Jeff Alm,DT,DT,5,22,1993,0,0,1,5,5,44,,,,,,,,,,,,,2.5,Notre Dame,,
GardCa00,1990,2,42,BUF,Carwell Gardner,FB,FB,6,23,1997,0,0,0,7,6,101,,,,,,211,749,10,36,281,1,,,Louisville,,
DaviKe20,1990,2,43,PIT,Kenny Davidson,DE,DE,25,23,1996,0,0,4,30,16,93,,,,,,,,,,,,2,16,LSU,,
BuckVi20,1990,2,44,NOR,Vince Buck,DB,DB,25,22,1995,0,0,4,29,29,84,,,,,,,,,,,,10,4.5,Central State (OH),,
HoarLe00,1990,2,45,CLE,Leroy Hoard,RB,RB,29,22,1999,0,1,4,43,28,144,0,1,0,0,0,1008,3964,36,238,2430,15,,,Michigan,,
CollAn20,1990,2,46,WAS,Andre Collins,LB,LB,39,22,1999,0,0,5,42,36,144,,,,,,,,,,,,13,25.5,Penn St.,,
BrowDe23,1990,2,47,SFO,Dennis Brown,DE,DE,23,22,1996,0,0,3,29,29,110,,,,,,,,,,,,2,24.5,Washington,,
ButlLe00,1990,2,48,GNB,LeRoy Butler,DB,DB,40,22,2001,4,4,11,90,90,181,,,,,,,,,,,,38,20.5,Florida St.,,
TerrPa20,1990,2,49,RAM,Pat Terrell,DB,DB,14,22,1998,0,0,4,31,10,139,,,,,,,,,,,,11,1,Notre Dame,,
BellMi21,1990,2,50,PHI,Mike Bellamy,WR,WR,0,24,1990,0,0,0,0,0,6,,,,,,,,,,,,,,Illinois,,
FoxxMi20,1990,2,51,NYG,Mike Fox,DE,DE,25,23,1998,0,0,4,42,21,133,,,,,,,,,,,,,17,West Virginia,,
MontAl20,1990,2,52,DEN,Alton Montgomery,DB,DB,3,22,1995,0,0,0,4,3,68,,,,,,,,,,,,3,3,Houston,,
DaviEr00,1990,2,53,SFO,Eric Davis,DB,DB,24,22,2002,1,2,9,67,30,188,,,,,,,,,,,,38,2,Jacksonville St.,,
JoneMi01,1990,3,54,MIN,Mike Jones,TE,TE,0,23,1992,0,0,0,0,0,31,,,,,,,,,5,26,2,,,Texas A&M,,
BarnOl20,1990,3,55,ATL,Oliver Barnett,DE,DE,12,24,1995,0,0,0,12,5,85,,,,,,,,,,,,,5,Kentucky,,
StarTo20,1990,3,56,NYJ,Tony Stargell,DB,DB,13,24,1997,0,0,1,16,9,94,,,,,,,,,,,,6,1,Tennessee St.,,
MillJe20,1990,3,57,SDG,Jeff Mills,LB,LB,6,21,1993,0,0,0,6,0,46,,,,,,,,,,,,,5,Nebraska,,
ProeRi00,1990,3,58,PHO,Ricky Proehl,WR,WR,33,22,2006,0,0,6,57,28,244,0,3,0,0,1,19,115,0,669,8878,54,,,Wake Forest,,
HodsTo00,1990,3,59,NWE,Tom Hodson,QB,QB,4,23,1995,0,0,0,4,4,36,174,320,1823,7,11,21,90,0,1,-6,0,,,LSU,,
GoeaLe20,1990,3,60,SDG,Leo Goeas,G,G,22,24,1997,0,0,5,32,7,111,,,,,,,,,,,,,,Hawaii,,
RyanTi20,1990,3,61,CHI,Tim Ryan,DE,DE,7,23,1993,0,0,0,7,7,58,,,,,,,,,,,,,4.5,USC,,
SpinMa20,1990,3,62,DET,Marc Spindler,DE,DE,23,20,1998,0,0,4,27,23,107,,,,,,,,,,,,1,9.5,Pittsburgh,,
WillPe00,1990,3,63,CHI,Peter Tom Willis,QB,QB,4,23,1993,0,0,0,4,4,21,104,183,1261,6,15,5,14,0,,,,,,Florida St.,,
JoneJi22,1990,3,64,DAL,Jimmie Jones,DT,DT,21,24,1997,0,0,3,32,11,121,,,,,,,,,,,,,32,Miami (FL),,
ClarBe20,1990,3,65,CIN,Bernard Clark,LB,LB,2,23,1991,0,0,0,2,2,28,,,,,,,,,,,,,,Miami (FL),,
OgleAl20,1990,3,66,MIA,Alfred Oglesby,NT,DT,11,23,1995,0,0,1,11,9,59,,,,,,,,,,,,,4,Houston,,
WilsWa01,1990,3,67,SDG,Walter Wilson,TE,TE,1,23,1990,0,0,0,1,1,14,,,,,,1,0,0,10,87,0,,,East Carolina,,
LewiRo01,1990,3,68,SFO,Ron Lewis,WR,WR,2,22,1994,0,0,0,2,0,34,,,,,,,,,27,325,0,,,Florida St.,,
ParkGl20,1990,3,69,BUF,Glenn Parker,G,G,28,24,2001,0,0,9,57,30,174,,,,,,,,,,,,,,Arizona,,
